glottocode,name,level,glot_path,family
yaka1278,Yaka-Suku,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/kong1295/kong1296/yaka1278,atla1278
suku1259,Suku,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/kong1295/kong1296/yaka1278/suku1259,atla1278
lonz1238,Lonzo,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/kong1295/kong1296/yaka1278/yaka1269/lonz1238,atla1278
yaka1269,Yaka-Pelende-Lonzo,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/kong1295/kong1296/yaka1278/yaka1269,atla1278
ngoo1242,Ngoongo,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/kong1295/kong1296/yaka1278/yaka1269/ngoo1242,atla1278
pele1244,Pelende,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/kong1295/kong1296/yaka1278/yaka1269/pele1244,atla1278
yaka1270,Yaka,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/kong1295/kong1296/yaka1278/yaka1269/yaka1270,atla1278
kong1295,Kongo-Yaka-Suku-Hungan,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/kong1295,atla1278
akwa1248,Akwa,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/koyo1244/akwa1248,atla1278
koyo1242,Koyo,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/koyo1244/koyo1242,atla1278
liku1242,Likuba,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/koyo1244/likw1240/liku1242,atla1278
likw1239,Likwala,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/koyo1244/likw1240/likw1239,atla1278
likw1240,Likwala-Likuba,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/koyo1244/likw1240,atla1278
mbok1243,Mboko,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/koyo1244/mbok1243,atla1278
ngar1292,Ngare,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/koyo1244/mbok1243/ngar1292,atla1278
mbos1242,Mbosi,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/koyo1244/mbos1242,atla1278
koyo1244,Koyo-Mboshi,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/koyo1244,atla1278
cent2036,Central Bomitaba,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bomi1238/cent2036,atla1278
bomi1238,Bomitaba,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bomi1238,atla1278
nort2802,Northern Bomitaba,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bomi1238/nort2802,atla1278
bonj1234,Impfondo,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bonj1234,atla1278
bole1246,Bolemba,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/mbat1248/bole1246,atla1278
bonz1238,Bonzio,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/mbat1248/bonz1238,atla1278
bwak1245,Bwaka (Mbati),dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/mbat1248/bwak1245,atla1278
mbat1249,Mbati of Mbaïki,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/mbat1248/mbat1249,atla1278
mbat1248,Mbati,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/mbat1248,atla1278
bwam1249,Bwamba-Ngondi-Pande-Mbati-Aka,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249,atla1278
ngun1270,Ngundi,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/ngun1270,atla1278
bogo1240,Bogongo,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/pand1264/bogo1240,atla1278
pand1264,Pande,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/pand1264,atla1278
nucl1398,Nuclear Pande,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/pand1264/nucl1398,atla1278
bamb1264,Bambenzele,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/yaka1272/bamb1264,atla1278
base1242,Basese,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/yaka1272/base1242,atla1278
beka1240,Beka,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/yaka1272/beka1240,atla1278
yaka1272,Yaka (Central African Republic),language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/yaka1272,atla1278
nzar1242,Nzari,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/bwam1249/yaka1272/nzar1242,atla1278
cent2035,Central Dibole,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/dibo1245/cent2035,atla1278
dibo1245,Dibole,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/dibo1245,atla1278
nort2801,Northern Dibole,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/dibo1245/nort2801,atla1278
sout2816,Southern Dibole,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/dibo1245/sout2816,atla1278
liko1251,Likouala-Sangha,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251,atla1278
mika1256,Mikaya-Bambengangale-Baluma,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/mika1256,atla1278
bong1284,Bongili,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/moki1244/bong1284,atla1278
moki1244,Mokiba-Ngando,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/moki1244,atla1278
diko1241,Dikota,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/moki1244/ngan1304/diko1241,atla1278
diku1238,Dikuta,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/moki1244/ngan1304/diku1238,atla1278
ngan1304,Ngando (Central African Republic),language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/liko1251/moki1244/ngan1304,atla1278
kaon1241,Kaonde,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/kaon1242/kaon1241,atla1278
luba1250,Luba-Katanga,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/kaon1242/luba1250,atla1278
kaon1242,Kaonde-Shaba-Sanga,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/kaon1242,atla1278
sang1331,Sanga (Democratic Republic of Congo),language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/kaon1242/sang1331,atla1278
homb1238,Hombo,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/bang1350/homb1238,atla1278
kase1254,Kasenga,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/bang1350/kase1254,atla1278
bang1350,Bangubangu,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/bang1350,atla1278
mike1238,Mikebwe,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/bang1350/mike1238,atla1278
nond1239,Nonda,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/bang1350/nond1239,atla1278
nucl1386,Nuclear Bangubangu,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/bang1350/nucl1386,atla1278
sanz1244,Sanzi,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/bang1350/sanz1244,atla1278
hemb1242,Hemba-Yazi,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/hemb1242,atla1278
balu1255,Baluba,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/luba1249/balu1255,atla1278
bena1263,Bena Lulua,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/luba1249/bena1263,atla1278
luba1249,Luba-Lulua,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/luba1249,atla1278
bang1371,Bangubangu-Kasai,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371,atla1278
kany1247,Kanyok,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/kany1247,atla1278
luba1255,Lubaic,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255,atla1278
luba1254,Luba-Kaonde,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254,atla1278
binj1249,Binji,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/mbag1239/binj1249,atla1278
luna1244,Luna,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/mbag1239/luna1244,atla1278
lwal1238,Lwalu,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/mbag1239/lwal1238,atla1278
mbag1239,Mbagani-Lwalwa,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/mbag1239,atla1278
east2408,Eastern Kalebwe,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/mbag1239/song1303/east2408,atla1278
mbag1238,Mbagani,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/mbag1239/song1303/mbag1238,atla1278
song1303,Songe,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/mbag1239/song1303,atla1278
west2476,Western Kalebwe,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/mbag1239/song1303/west2476,atla1278
luba1253,Luban,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253,atla1278
luko1238,Lukolwe,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/nkoy1244/luko1238,atla1278
lush1250,Lushangi,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/nkoy1244/lush1250,atla1278
mash1265,Mashasha,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/nkoy1244/mash1265,atla1278
mbow1244,Mbowela,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/nkoy1244/mbow1244,atla1278
nkoy1244,Nkoya,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/nkoy1244,atla1278
nucl1385,Nuclear Nkoya,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/nkoy1244/nucl1385,atla1278
shas1264,Shasha,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/nkoy1244/shas1264,atla1278
cent2260,Central-Western Bantu,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260,atla1278
mber1262,Mbere (B.60),family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262,atla1278
kani1279,Kaningi,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/ndum1240/kani1279,atla1278
ndum1240,Ndumu-Bakanike,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/ndum1240,atla1278
epig1240,Epigi,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/ndum1240/ndum1239/epig1240,atla1278
kana1284,Kanandjoho,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/ndum1240/ndum1239/kana1284,atla1278
kuya1249,Kuya,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/ndum1240/ndum1239/kuya1249,atla1278
ndum1239,Ndumu,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/ndum1240/ndum1239,atla1278
nyan1309,Nyani,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/ndum1240/ndum1239/nyan1309,atla1278
tsit1234,Tsitsege-Ombamba,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234,atla1278
mber1257,Mbere,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243/mber1257,atla1278
ngwi1238,Ngwii,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243/mber1257/ngwi1238,atla1278
omba1243,Ombambaic,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243,atla1278
ngul1247,Ngul,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243/ngul1247,atla1278
omba1241,Ombamba,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243/omba1241,atla1278
kate1252,Kateghe,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243/teke1275/kate1252,atla1278
kete1253,Keteghe,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243/teke1275/kete1253,atla1278
teke1275,Teke-Tege,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243/teke1275,atla1278
njin1242,Njiningi,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243/teke1275/njin1242,atla1278
tege1243,Tegekali,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/omba1243/teke1275/tege1243,atla1278
tchi1245,Tchitchege,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/mber1262/tsit1234/tchi1245,atla1278
njeb1243,Njebe-Mbete-Teke,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243,atla1278
sigu1234,Sigu-Njebi,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234,atla1278
njeb1244,Njebi (B.50),family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234/njeb1244,atla1278
ndja1234,Ndjavi A,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234/njeb1244/ndja1234,atla1278
njeb1242,Njebi,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234/njeb1244/ndja1234/njeb1242,atla1278
tsaa1242,Tsaangi,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234/njeb1244/ndja1234/tsaa1242,atla1278
duma1253,Duma,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234/njeb1244/ndja1235/duma1253,atla1278
ndja1235,Ndjavi B,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234/njeb1244/ndja1235,atla1278
wand1266,Wandji,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234/njeb1244/ndja1235/wand1266,atla1278
vili1239,Vili of Ngounie,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234/njeb1244/vili1239,atla1278
sigh1238,Sighu,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/sigu1234/sigh1238,atla1278
bali1275,Bali,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/ibal1241/bali1275,atla1278
ibal1241,Ibali Teke,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/ibal1241,atla1278
mosi1246,Mosieno,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/ibal1241/mosi1246,atla1278
ngee1239,Ngee,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/ibal1241/ngee1239,atla1278
teke1283,Teke (B.70),family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283,atla1278
ngun1278,Ngungwel-Eboo,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/ngun1278,atla1278
ngun1272,Ngungwel,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/ngun1278/ngun1272,atla1278
mpuu1241,Mpu,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/ngun1278/ngun1272/mpuu1241,atla1278
teke1278,Teke-Eboo-Nzikou,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/ngun1278/teke1278,atla1278
sout3192,South Teke,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/sout3192,atla1278
fuum1238,Fuumu,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/sout3192/teke1274/fuum1238,atla1278
teke1274,Teke-Fuumu,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/sout3192/teke1274,atla1278
wuum1238,Wuumu,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/sout3192/teke1274/wuum1238,atla1278
teke1280,Teke-Kukuya,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/sout3192/teke1280,atla1278
laal1244,Laali-Yaa,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/west2839/laal1243/laal1244,atla1278
teke1277,Teke-Laali,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/west2839/laal1243/laal1244/teke1277,atla1278
yaka1274,Yaka (Congo),language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/west2839/laal1243/laal1244/yaka1274,atla1278
laal1243,Laali-Tsaayi-Yaka,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/west2839/laal1243,atla1278
teke1281,Teke-Tsaayi,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/west2839/laal1243/teke1281,atla1278
west2839,West Teke,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/west2839,atla1278
teke1276,Teke-Tyee,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njeb1243/teke1283/west2839/teke1276,atla1278
njil1234,Njila,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234,atla1278
holu1245,Holu,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246/holu1245,atla1278
nucl1393,Nuclear Holu,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246/holu1245/nucl1393,atla1278
yeci1238,Yeci,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246/holu1245/yeci1238,atla1278
holu1246,Holu (K.10),family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246,atla1278
kwes1244,Kwese,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246/phee1234/kwes1244,atla1278
mban1264,Mbangala,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246/phee1234/mban1264,atla1278
nucl1380,Nuclear Mbangala,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246/phee1234/mban1264/nucl1380,atla1278
yong1279,Yongo,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246/phee1234/mban1264/yong1279,atla1278
phee1234,Pheende-Kwezo,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246/phee1234,atla1278
phen1239,Phende,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246/phee1234/phen1239,atla1278
mbal1257,Mbala,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/mbal1260/mbal1257,atla1278
mbal1260,Mbala-Sondi,family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/mbal1260,atla1278
sond1250,Sonde,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/mbal1260/sond1250,atla1278
mbal1259,Mbala-Holu-Sondi (K.10),family,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259,atla1278
bolo1261,Kibala,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbun1247/bolo1261,atla1278
mbak1242,Mbaka,dialect,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbun1247/kimb1241/mbak1242,atla1278
